Row ID+O6G3A1:R6,Order ID/Invoice no.,Order Date,Membership Plan,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sales,months,Profit,Membership cancelled
13,CA-2020-114412,4/15/2020,Standard Class,AA-10480,Andrew Allen,Consumer,Concord,North Carolina,South,OFF-PA-10002365,Office Supplies,114.552,,5.4432,
2547,CA-2020-108070,4/16/2020,Standard Class,JE-15745,Joel Eaton,Consumer,San Jose,California,West,FUR-BO-10001337,Furniture,128.833,,-6.049,
2546,CA-2020-108070,4/16/2020,Standard Class,JE-15745,Joel Eaton,Consumer,San Jose,California,West,OFF-ST-10004804,Office Supplies,235.92,,2.0592,
2740,CA-2020-122707,4/16/2020,First Class,EB-13750,Edward Becker,Corporate,Hoover,Alabama,South,OFF-SU-10000157,Office Supplies,517.24,,9.5448,
1521,CA-2020-109946,4/16/2020,Standard Class,PL-18925,Paul Lucas,Home Office,Chicago,Illinois,Central,OFF-AR-10001419,Office Supplies,80.52,,2.065,
3232,US-2020-156356,4/16/2020,Standard Class,ND-18370,Natalie DeCherney,Consumer,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,120.046,,-44.2782,
3233,US-2020-156356,4/16/2020,Standard Class,ND-18370,Natalie DeCherney,Consumer,Houston,Texas,Central,OFF-BI-10001107,Office Supplies,130.896,,-4.7784,
2363,CA-2020-136497,4/16/2020,Standard Class,RF-19840,Roy Französisch,Consumer,Columbus,Ohio,East,OFF-BI-10001553,Office Supplies,111.71,,-10.054,
2741,CA-2020-122707,4/16/2020,First Class,EB-13750,Edward Becker,Corporate,Hoover,Alabama,South,TEC-AC-10004227,Technology,109.98,,1.5588,
7723,US-2020-138086,4/16/2020,Standard Class,JO-15550,Jesus Ocampo,Home Office,San Francisco,California,West,OFF-AP-10000027,Office Supplies,115.74,,12.222,
3234,US-2020-156356,4/16/2020,Standard Class,ND-18370,Natalie DeCherney,Consumer,Houston,Texas,Central,OFF-ST-10002301,Office Supplies,154.544,,-7.7292,
3252,CA-2020-119389,4/17/2020,First Class,BG-11740,Bruce Geld,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001473,Furniture,109.312,,5.2773,
9588,US-2020-129203,4/17/2020,Standard Class,BM-11575,Brendan Murry,Corporate,Chicago,Illinois,Central,OFF-ST-10001418,Office Supplies,212.136,,-43.9056,
6863,CA-2020-128965,4/17/2020,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,FUR-CH-10003774,Furniture,265.352,,-19.1058,
6861,CA-2020-128965,4/17/2020,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,TEC-AC-10001383,Technology,290.89,,46.7313,
3012,CA-2020-134845,4/17/2020,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,West,TEC-MA-10000822,Technology,2579.985,,-3399.98,
6860,CA-2020-128965,4/17/2020,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-FA-10001561,Office Supplies,114.9,,3.597,
3014,CA-2020-134845,4/17/2020,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,West,OFF-BI-10003355,Office Supplies,100.964,,-6.5736,
6858,CA-2020-128965,4/17/2020,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-PA-10004911,Office Supplies,130.14,,13.5072,
3015,CA-2020-134845,4/17/2020,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,West,OFF-PA-10002005,Office Supplies,131.736,,7.2576,
3013,CA-2020-134845,4/17/2020,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,West,OFF-BI-10001543,Office Supplies,138.594,,-15.8356,
3011,CA-2020-134845,4/17/2020,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,West,OFF-BI-10000773,Office Supplies,127.03,,-9.223,
6859,CA-2020-128965,4/17/2020,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-LA-10001404,Office Supplies,114.38,,3.4686,
6862,CA-2020-128965,4/17/2020,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-LA-10003190,Office Supplies,159.04,,11.2896,
9879,US-2020-166324,4/20/2020,First Class,BE-11455,Brad Eason,Home Office,Cleveland,Ohio,East,TEC-PH-10004080,Technology,152.382,,-24.4764,
7595,CA-2020-119655,4/20/2020,Standard Class,CV-12295,Christina VanderZanden,Consumer,Detroit,Michigan,Central,OFF-BI-10001989,Office Supplies,195.86,,70.4928,
6766,CA-2020-100615,4/20/2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,Chicago,Illinois,Central,FUR-CH-10002602,Furniture,344.058,,-18.1176,
6156,CA-2020-151484,4/20/2020,First Class,CV-12805,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10000142,Office Supplies,348.704,,33.2704,
9877,US-2020-166324,4/20/2020,First Class,BE-11455,Brad Eason,Home Office,Cleveland,Ohio,East,OFF-ST-10000078,Office Supplies,874.544,,-21.2136,
6768,CA-2020-100615,4/20/2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,Chicago,Illinois,Central,FUR-FU-10002456,Furniture,120.56,,-6.188,
6767,CA-2020-100615,4/20/2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,Chicago,Illinois,Central,OFF-AR-10001683,Office Supplies,93.76,,3.546,
9878,US-2020-166324,4/20/2020,First Class,BE-11455,Brad Eason,Home Office,Cleveland,Ohio,East,OFF-BI-10000174,Office Supplies,89.7,,-6.38,
6155,CA-2020-151484,4/20/2020,First Class,CV-12805,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10002370,Office Supplies,133.336,,5.7753,
7596,CA-2020-119655,4/20/2020,Standard Class,CV-12295,Christina VanderZanden,Consumer,Detroit,Michigan,Central,OFF-BI-10001036,Office Supplies,128.56,,18.28,
2239,CA-2020-166849,4/20/2020,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Chicago,Illinois,Central,FUR-FU-10004597,Furniture,136.4,,-52.17,
6157,CA-2020-151484,4/20/2020,First Class,CV-12805,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004671,Furniture,137.408,,9.5418,
6154,CA-2020-151484,4/20/2020,First Class,CV-12805,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001876,Furniture,149.968,,10.3936,
177,US-2020-152366,4/21/2020,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,114.264,,-243.16,
3714,CA-2020-166198,4/21/2020,First Class,JW-15955,Joni Wasserman,Consumer,Seattle,Washington,West,FUR-FU-10004622,Furniture,185.6,,34.146,
7184,CA-2020-128853,4/21/2020,First Class,JM-15250,Janet Martin,Consumer,Baltimore,Maryland,East,FUR-CH-10004218,Furniture,938.82,,227.205,
3713,CA-2020-166198,4/21/2020,First Class,JW-15955,Joni Wasserman,Consumer,Seattle,Washington,West,TEC-AC-10000521,Technology,118.54,,3.462,
7568,CA-2020-140802,4/21/2020,First Class,KN-16390,Katherine Nockton,Corporate,Houston,Texas,Central,OFF-PA-10001534,Office Supplies,91.736,,7.2576,
1103,US-2020-145863,4/21/2020,Standard Class,RP-19390,Resi Pölking,Consumer,Houston,Texas,Central,OFF-BI-10004140,Office Supplies,119.694,,-4.7145,
1104,US-2020-145863,4/21/2020,Standard Class,RP-19390,Resi Pölking,Consumer,Houston,Texas,Central,OFF-BI-10002049,Office Supplies,99.934,,-4.9878,
7567,CA-2020-140802,4/21/2020,First Class,KN-16390,Katherine Nockton,Corporate,Houston,Texas,Central,TEC-AC-10001998,Technology,116.976,,8.3958,
3027,CA-2020-169054,4/22/2020,Standard Class,MO-17800,Meg O'Connel,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10001488,Furniture,265.352,,0,
8280,CA-2020-146192,4/22/2020,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Columbus,Georgia,South,OFF-ST-10003716,Office Supplies,689.06,,87.7578,
805,CA-2020-135783,4/22/2020,First Class,GM-14440,Gary McGarr,Consumer,San Francisco,California,West,FUR-FU-10000794,Furniture,109.28,,6.2152,
8472,US-2020-132031,4/23/2020,Standard Class,PN-18775,Parhena Norris,Home Office,Clarksville,Tennessee,South,FUR-FU-10000193,Furniture,109.952,,-11.6928,
7241,CA-2020-136651,4/23/2020,Second Class,JF-15355,Jay Fein,Consumer,Pasadena,California,West,FUR-FU-10002445,Furniture,112.36,,26.544,
7242,CA-2020-136651,4/23/2020,Second Class,JF-15355,Jay Fein,Consumer,Pasadena,California,West,OFF-BI-10003638,Office Supplies,113.88,,30.186,
2601,CA-2020-108553,4/23/2020,Standard Class,SK-19990,Sally Knutson,Consumer,New York City,New York,East,OFF-SU-10002573,Office Supplies,139.71,,36.813,
2600,CA-2020-108553,4/23/2020,Standard Class,SK-19990,Sally Knutson,Consumer,New York City,New York,East,OFF-AP-10000026,Office Supplies,163.94,,35.3626,
3867,CA-2020-146360,4/23/2020,Second Class,SC-20305,Sean Christensen,Consumer,Lawrence,Indiana,Central,TEC-AC-10003590,Technology,178.34,,55.9224,
8470,US-2020-132031,4/23/2020,Standard Class,PN-18775,Parhena Norris,Home Office,Clarksville,Tennessee,South,FUR-BO-10001972,Furniture,415.136,,-14.5176,
6596,CA-2020-157112,4/23/2020,First Class,GG-14650,Greg Guthrie,Corporate,Columbus,Ohio,East,OFF-BI-10000285,Office Supplies,107.76,,-7.84,
6597,CA-2020-157112,4/23/2020,First Class,GG-14650,Greg Guthrie,Corporate,Columbus,Ohio,East,OFF-PA-10001804,Office Supplies,112.344,,1.8704,
8473,US-2020-132031,4/23/2020,Standard Class,PN-18775,Parhena Norris,Home Office,Clarksville,Tennessee,South,OFF-LA-10000081,Office Supplies,97,,1.05,
8592,CA-2020-101700,4/23/2020,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,West,OFF-EN-10003134,Office Supplies,131.688,,7.008,
8593,CA-2020-101700,4/23/2020,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,West,FUR-FU-10001025,Furniture,114.664,,3.3534,
7243,CA-2020-136651,4/23/2020,Second Class,JF-15355,Jay Fein,Consumer,Pasadena,California,West,FUR-FU-10004864,Furniture,149.14,,7.9662,
8471,US-2020-132031,4/23/2020,Standard Class,PN-18775,Parhena Norris,Home Office,Clarksville,Tennessee,South,TEC-AC-10002473,Technology,132.408,,11.9196,
6033,CA-2020-104010,4/23/2020,First Class,TD-20995,Tamara Dahlen,Consumer,New York City,New York,East,OFF-SU-10001218,Office Supplies,150.9,,15.372,
6024,US-2020-128832,4/24/2020,First Class,LS-16945,Linda Southworth,Corporate,Providence,Rhode Island,East,TEC-AC-10004855,Technology,100.98,,4.8986,
8201,CA-2020-125269,4/24/2020,Standard Class,AF-10870,Art Ferguson,Consumer,Chicago,Illinois,Central,OFF-ST-10004123,Office Supplies,121.784,,-18.196,
1685,CA-2020-149489,4/24/2020,First Class,DK-12835,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,East,OFF-AP-10002495,Office Supplies,139.28,,12.41,
3656,CA-2020-168102,4/24/2020,Standard Class,CP-12340,Christine Phan,Corporate,Jacksonville,Florida,South,OFF-ST-10001370,Office Supplies,147.568,,-21.294,
5978,CA-2020-116953,4/24/2020,First Class,SV-20935,Susan Vittorini,Consumer,Mesa,Arizona,West,TEC-PH-10004614,Technology,601,,34.5,
5527,CA-2020-166933,4/24/2020,Standard Class,MG-17890,Michael Granlund,Home Office,Santa Barbara,California,West,OFF-FA-10002676,Office Supplies,81.81,,0.6516,
1686,CA-2020-149489,4/24/2020,First Class,DK-12835,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002813,Office Supplies,92.188,,-0.99,
1687,CA-2020-149489,4/24/2020,First Class,DK-12835,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002414,Office Supplies,110.518,,-5.7638,
8200,CA-2020-125269,4/24/2020,Standard Class,AF-10870,Art Ferguson,Consumer,Chicago,Illinois,Central,OFF-BI-10001628,Office Supplies,104.43,,-18.2525,
7172,CA-2020-125381,4/25/2020,Second Class,SG-20605,Speros Goranitis,Consumer,San Francisco,California,West,TEC-AC-10000158,Technology,133.97,,22.6737,
8974,CA-2020-159226,4/25/2020,Second Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,West,FUR-BO-10004709,Furniture,367.981,,28.4102,
5434,CA-2020-129707,4/25/2020,Standard Class,LH-16750,Larry Hughes,Consumer,Chandler,Arizona,West,OFF-AR-10000246,Office Supplies,85.896,,0.6672,
5075,CA-2020-151071,4/25/2020,Second Class,MB-18085,Mick Brown,Consumer,Los Angeles,California,West,OFF-BI-10002103,Office Supplies,104.904,,4.5188,
5108,CA-2020-132213,4/25/2020,First Class,PN-18775,Parhena Norris,Home Office,Nashville,Tennessee,South,OFF-AR-10004078,Office Supplies,116.048,,5.256,
6888,CA-2020-120222,4/25/2020,Standard Class,LL-16840,Lauren Leatherbury,Consumer,Los Angeles,California,West,OFF-PA-10004675,Office Supplies,136.05,,8.763,
6889,CA-2020-120222,4/25/2020,Standard Class,LL-16840,Lauren Leatherbury,Consumer,Los Angeles,California,West,OFF-BI-10000666,Office Supplies,164.344,,27.504,
5109,CA-2020-132213,4/25/2020,First Class,PN-18775,Parhena Norris,Home Office,Nashville,Tennessee,South,OFF-AR-10001958,Office Supplies,174.92,,6.792,
1359,CA-2020-160045,4/26/2020,First Class,LB-16735,Larry Blacks,Consumer,Fort Worth,Texas,Central,FUR-FU-10000010,Furniture,87.988,,-1.4413,
2961,CA-2020-143665,4/26/2020,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,122.34,,9.3564,
2962,CA-2020-143665,4/26/2020,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,West,OFF-LA-10002034,Office Supplies,125.28,,19.2472,
8638,CA-2020-151281,4/27/2020,Standard Class,HM-14980,Henry MacAllister,Consumer,Seattle,Washington,West,FUR-FU-10000397,Furniture,152.58,,39.0824,
4637,CA-2020-168228,4/27/2020,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10003373,Office Supplies,169.92,,33.4584,
3099,CA-2020-135692,4/27/2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,Fort Worth,Texas,Central,FUR-BO-10002268,Furniture,269.2656,,-42.1096,
4638,CA-2020-168228,4/27/2020,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,87.39,,5.6994,
3098,CA-2020-135692,4/27/2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,Fort Worth,Texas,Central,OFF-LA-10001158,Office Supplies,171.12,,11.592,
4639,CA-2020-168228,4/27/2020,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,148.3,,12.298,
8365,CA-2020-137631,4/28/2020,Standard Class,JL-15235,Janet Lee,Consumer,Kissimmee,Florida,South,TEC-PH-10002624,Technology,773.984,,84.5982,
5455,CA-2020-160962,4/28/2020,Standard Class,MC-17605,Matt Connell,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001325,Office Supplies,117.384,,0.7336,
5456,CA-2020-160962,4/28/2020,Standard Class,MC-17605,Matt Connell,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10003056,Office Supplies,133.848,,0.7704,
8087,CA-2020-120894,4/28/2020,Standard Class,JL-15130,Jack Lebron,Consumer,Wilmington,North Carolina,South,OFF-AP-10000252,Office Supplies,116.08,,5.265,
1728,US-2020-164056,4/29/2020,Second Class,FM-14215,Filia McAdams,Corporate,Dublin,Ohio,East,FUR-TA-10001307,Furniture,1088.35,,-69.89,
7157,CA-2020-126718,4/29/2020,Standard Class,KT-16480,Kean Thornton,Consumer,Orange,New Jersey,East,OFF-LA-10004055,Office Supplies,106.91,,2.4059,
1491,CA-2020-151911,4/30/2020,Second Class,DL-13495,Dionis Lloyd,Corporate,New York City,New York,East,OFF-EN-10002986,Office Supplies,109.96,,28.332,
5289,US-2020-136784,4/30/2020,Standard Class,AD-10180,Alan Dominguez,Home Office,San Francisco,California,West,OFF-PA-10000675,Office Supplies,175.96,,80.3404,
8565,US-2020-108315,4/30/2020,Standard Class,MH-18115,Mick Hernandez,Home Office,Sanford,Florida,South,FUR-FU-10000747,Furniture,256.704,,-8.2764,
1662,CA-2020-144526,4/30/2020,Standard Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002549,Technology,719.58,,-158.102,
1663,CA-2020-144526,4/30/2020,Standard Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,108.896,,-9.264,
1916,CA-2020-124597,4/30/2020,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,South,OFF-AR-10002280,Office Supplies,108.528,,4.8525,
1915,CA-2020-124597,4/30/2020,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,South,OFF-LA-10003190,Office Supplies,119.608,,1.6704,
7183,CA-2020-150609,4/30/2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,Los Angeles,California,West,OFF-BI-10002071,Office Supplies,116.24,,7.553,
4551,US-2020-107636,4/30/2020,First Class,NM-18520,Neoma Murray,Consumer,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,94.76,,2.8224,
5526,CA-2020-154501,4/30/2020,Standard Class,EA-14035,Erin Ashbrook,Corporate,Los Angeles,California,West,OFF-AR-10002804,Office Supplies,117.78,,4.0098,
5315,CA-2020-137876,4/30/2020,Standard Class,DJ-13510,Don Jones,Corporate,San Francisco,California,West,OFF-EN-10001219,Office Supplies,94.56,,14.9744,
2780,CA-2020-108322,4/30/2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,Pompano Beach,Florida,South,TEC-AC-10003433,Technology,124.376,,0.7425,
2779,CA-2020-108322,4/30/2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,Pompano Beach,Florida,South,FUR-FU-10001935,Furniture,103.68,,6.216,
3410,US-2020-150847,4/30/2020,Standard Class,JF-15490,Jeremy Farry,Consumer,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,119.368,,3.6288,
8564,US-2020-108315,4/30/2020,Standard Class,MH-18115,Mick Hernandez,Home Office,Sanford,Florida,South,OFF-BI-10000822,Office Supplies,126.842,,-3.5508,
1917,CA-2020-124597,4/30/2020,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,South,OFF-LA-10001569,Office Supplies,119.952,,3.8844,
4758,US-2020-144582,4/30/2020,Standard Class,TC-21475,Tony Chapman,Home Office,Danville,Illinois,Central,OFF-BI-10001575,Office Supplies,123.372,,-69.3952,
5314,CA-2020-137876,4/30/2020,Standard Class,DJ-13510,Don Jones,Corporate,San Francisco,California,West,FUR-FU-10000222,Furniture,151.96,,21.4368,
9336,CA-2020-110198,1/5/2020,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,215.608,,1.4976,
9335,CA-2020-110198,1/5/2020,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,335.352,,-15.7176,
8236,CA-2020-102204,1/5/2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,952.262,,-458.1468,
3896,CA-2020-110212,1/5/2020,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,997.9,,18.093,
8237,CA-2020-102204,1/5/2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,2821.92,,0,
8235,CA-2020-102204,1/5/2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,92.328,,0.416,
2518,CA-2020-123134,2/5/2020,Standard Class,DW-13585,Dorothy Wardle,Corporate,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,159.93,,12.993,
6913,US-2020-128398,2/5/2020,Second Class,EM-13825,Elizabeth Moffitt,Corporate,Los Angeles,California,West,TEC-AC-10001714,Technology,193.56,,59.0372,
7393,CA-2020-147844,2/5/2020,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Los Angeles,California,West,OFF-PA-10003016,Office Supplies,95.7,,7.065,
7395,CA-2020-147844,2/5/2020,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Los Angeles,California,West,OFF-PA-10002713,Office Supplies,142.4,,15.824,
7394,CA-2020-147844,2/5/2020,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Los Angeles,California,West,OFF-AR-10001615,Office Supplies,146.52,,15.4752,
8354,CA-2020-132199,3/5/2020,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,FUR-TA-10003748,Furniture,394.47,,-112.041,
3633,CA-2020-132178,3/5/2020,Second Class,DB-12970,Darren Budd,Corporate,Los Angeles,California,West,OFF-ST-10000025,Office Supplies,790.44,,45.8064,
8356,CA-2020-132199,3/5/2020,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10002280,Office Supplies,121,,2.8,
8353,CA-2020-132199,3/5/2020,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003684,Office Supplies,112.388,,-17.592,
7610,CA-2020-163209,3/5/2020,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-AR-10003651,Office Supplies,149.96,,6.6584,
7609,CA-2020-163209,3/5/2020,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-PA-10001166,Office Supplies,143.92,,12.4416,
8352,CA-2020-132199,3/5/2020,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furniture,149.448,,7.3008,
3632,CA-2020-132178,3/5/2020,Second Class,DB-12970,Darren Budd,Corporate,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,150.52,,19.4656,
8355,CA-2020-132199,3/5/2020,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002133,Office Supplies,155.2,,-44.94,
1353,CA-2020-162978,4/5/2020,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,West,TEC-PH-10003092,Technology,232.96,,20.6955,
9994,CA-2020-119914,4/5/2020,Second Class,CC-12220,Chris Cortes,Consumer,Westminster,California,West,OFF-AP-10002684,Office Supplies,260.16,,72.948,
